category,/Art & Theater Aficionados,/Auto Enthusiasts,/Auto Enthusiasts/Motorcycle Enthusiasts,/Auto Enthusiasts/Performance & Luxury Vehicle Enthusiasts,/Auto Enthusiasts/Truck & SUV Enthusiasts,/Avid Investors,/Beauty Mavens,/Business Professionals,/Comics & Animation Fans,/Cooking Enthusiasts,/Cooking Enthusiasts/30 Minute Chefs,/Cooking Enthusiasts/Aspiring Chefs,/Do-It-Yourselfers,/Family-Focused,/Fashionistas,/Fast Food Cravers,/Foodies,/Gamers,/Gamers/Action Game Fans,/Gamers/Adventure & Strategy Game Fans,/Gamers/Casual & Social Gamers,/Gamers/Driving & Racing Game Fans,/Gamers/Hardcore Gamers,/Gamers/Roleplaying Game Fans,/Gamers/Shooter Game Fans,/Gamers/Sports Game Fans,/Green Living Enthusiasts,/Health & Fitness Buffs,/Home Decor Enthusiasts,/Mobile Enthusiasts,/Movie Lovers,/Movie Lovers/Action & Adventure Movie Fans,/Movie Lovers/Comedy Movie Fans,/Movie Lovers/Family Movie Fans,/Movie Lovers/Horror Movie Fans,/Movie Lovers/Romance & Drama Movie Fans,/Movie Lovers/Sci-Fi & Fantasy Movie Fans,/Movie Lovers/South Asian Film Fans,/Music Lovers,/Music Lovers/Blues Fans,/Music Lovers/Classical Music Enthusiasts,/Music Lovers/Country Music Fans,/Music Lovers/Electronica & Dance Music Fans,/Music Lovers/Folk & Traditional Music Enthusiasts,/Music Lovers/Indie & Alternative Rock Fans,/Music Lovers/Jazz Enthusiasts,/Music Lovers/Metalheads,/Music Lovers/Pop Music Fans,/Music Lovers/Rap & Hip Hop Fans,/Music Lovers/Rock Music Fans,/Music Lovers/Spanish-Language Music Fans,/Music Lovers/World Music Fans,/News Junkies & Avid Readers,/News Junkies & Avid Readers/Business & Economic News Junkies,/News Junkies & Avid Readers/Entertainment & Celebrity News Junkies,/News Junkies & Avid Readers/Local News Junkies,/News Junkies & Avid Readers/Men's Media Fans,/News Junkies & Avid Readers/Women's Media Fans,/News Junkies & Avid Readers/World News Junkies,/Nightlife Enthusiasts,/Outdoor Enthusiasts,/Pet Lovers,/Pet Lovers/Cat Lovers,/Pet Lovers/Dog Lovers,/Political Junkies,/Shoppers,/Shoppers/Bargain Hunters,/Shoppers/Luxury Shoppers,/Shoppers/Shopaholics,/Shoppers/Value Shoppers,/Shutterbugs,/Social Media Enthusiasts,/Sports Fans,/Sports Fans/American Football Fans,/Sports Fans/Australian Football Fans,/Sports Fans/Baseball Fans,/Sports Fans/Basketball Fans,/Sports Fans/Boating & Sailing Enthusiasts,/Sports Fans/Cricket Enthusiasts,/Sports Fans/Cycling Enthusiasts,/Sports Fans/Fight & Wrestling Fans,/Sports Fans/Golf Enthusiasts,/Sports Fans/Hockey Fans,/Sports Fans/Motor Sports Enthusiasts,/Sports Fans/Racquetball Enthusiasts,/Sports Fans/Rugby Enthusiasts,/Sports Fans/Running Enthusiasts,/Sports Fans/Skiing Enthusiasts,/Sports Fans/Soccer Fans,/Sports Fans/Swimming Enthusiasts,/Sports Fans/Tennis Enthusiasts,/Sports Fans/Water Sports Enthusiasts,/Sports Fans/Winter Sports Enthusiasts,/TV Lovers,/TV Lovers/Documentary & Nonfiction TV Fans,/TV Lovers/Family Television Fans,"/TV Lovers/Game, Reality & Talk Show Fans",/TV Lovers/Sci-Fi & Fantasy TV Fans,/TV Lovers/TV Comedy Fans,/TV Lovers/TV Drama Fans,/Technophiles,/Thrill Seekers,/Travel Buffs,/Travel Buffs/Beachbound Travelers,/Travel Buffs/Family Vacationers,/Travel Buffs/Luxury Travelers,/Travel Buffs/Snowbound Travelers
/Entertainment/Movies/Science fiction movies,0.445718290613,0.200032087229,0.197863286756,0.23020339179,0.161769061111,0.132061756369,0.303758950831,0.218085808269,0.607216943984,0.292723542427,0.289182696813,0.275382617343,0.119673978713,0.0900491597088,0.213519661619,0.158699685637,0.220385755567,0.269723748036,0.299456106791,0.367869060086,0.302312327265,0.236705325598,0.322414568707,0.326662257235,0.298938548792,0.345570102806,0.205668970452,0.119261539136,0.204491761101,0.225332941375,0.59001632144,0.635060728721,0.648539998828,0.565200486795,0.654055009137,0.659806351818,0.695063210661,0.583496520833,0.485737712247,0.424440309878,0.49553998046,0.458634972773,0.472871439489,0.442177383876,0.433104858217,0.457756043645,0.164703275781,0.489674488373,0.418065223104,0.468266202419,0.486333538522,0.495325478461,0.443626931181,0.410272458626,0.567112350881,0.409046503752,0.471135715354,0.480857337314,0.465913863689,0.287557553956,0.226327905416,0.30235538718,0.312994701508,0.299361715039,0.202991756291,0.0643626254494,0.116094042372,0.129097206256,0.0753763692582,0.0750160016183,0.227683297964,0.389346035042,0.321198030354,0.255285666345,0.246233151901,0.276937635906,0.259648361663,0.254521110495,0.283344467231,0.276571260664,0.277668307439,0.265335602045,0.251480262754,0.304151131277,0.291698670116,0.241051470989,0.299788382478,0.30134474504,0.259124805122,0.28311835586,0.282618438503,0.289636643554,0.324401737361,0.494467642734,0.627123252413,0.523916340119,0.530552016332,0.634494896216,0.567157000907,0.575055248901,0.13664969861,0.275206388726,0.171340774799,0.126357523916,0.114757701712,0.188206653519,0.149150692391
/Entertainment/Movies/Thriller movies,0.342510367758,0.178775946902,0.18402227546,0.228042260055,0.176837047435,0.114282269733,0.288058054983,0.117944212894,0.602250216978,0.223568683415,0.287026233113,0.232322214631,0.143472902945,0.0236265418404,0.276064484086,0.130715532273,0.182305050422,0.269180656325,0.357959217076,0.401065804985,0.247093914058,0.296616671158,0.343083286363,0.347790696939,0.363956242524,0.358236720171,0.150919141611,0.0206157421025,0.207218583369,0.191770210403,0.697805377044,0.749743148007,0.774978954496,0.67574204004,0.768246198737,0.768272933825,0.758161733653,0.65019004,0.476993794287,0.460658233151,0.432506036196,0.46740441925,0.474960093061,0.390872148208,0.45567405333,0.421888458311,0.222979268634,0.502201634839,0.454723795816,0.481723030373,0.453499085496,0.47873361983,0.364731676789,0.316412915765,0.530638927114,0.34616494227,0.424948969051,0.406648452756,0.397817687603,0.267055339776,0.168414402273,0.323006587544,0.34915847448,0.345004030104,0.133584427469,0.0859294184782,0.180376393404,0.156881581852,0.100417972584,0.0754904811666,0.248966418458,0.253599712573,0.308145253421,0.242808503232,0.238349355115,0.275964973607,0.270831363519,0.226724002025,0.246711306215,0.24982046954,0.323472290043,0.240327717078,0.258176713058,0.254691418402,0.27149082789,0.210230220788,0.284510063744,0.274819693342,0.269804246554,0.253883534188,0.256017408617,0.245261493445,0.282448997918,0.554837941486,0.650327696466,0.570432453938,0.585762270344,0.662940999202,0.654128865563,0.653549726437,0.107367879014,0.319764885573,0.126362138583,0.11604630677,0.0962610521247,0.175537819689,0.140974680603
/Entertainment/Music,0.491764942467,0.19852546554,0.188056790732,0.263646248623,0.157190886792,0.114726751232,0.30601188444,0.220057256841,0.502331673021,0.256480981223,0.244993088196,0.244169456424,0.0609091842457,0.0804583733027,0.207753025005,0.179733763788,0.162985850776,0.209580242403,0.268141304229,0.293972631165,0.240851748938,0.269628638858,0.294782982014,0.288783626925,0.273028470481,0.341126777112,0.201762230721,0.123778812799,0.232970613019,0.244456776868,0.390054245121,0.435144502859,0.478666688774,0.410374297393,0.447333128058,0.471035789346,0.495215307623,0.458165759123,0.724414461647,0.630276092812,0.744553891161,0.728006372897,0.769501592423,0.699527032744,0.654053490943,0.681327354993,0.193054224476,0.764743089637,0.640694493286,0.749486716338,0.705557744679,0.726143438372,0.365548370931,0.382255817682,0.571118820508,0.384391617742,0.412619654963,0.427387951558,0.410941120983,0.345376121517,0.257707597281,0.263339236274,0.266817160759,0.247101508199,0.137342690725,0.114535850801,0.091863323597,0.182864966796,0.119482980835,0.104469091111,0.164552384489,0.373588632318,0.348551656275,0.286637036791,0.283710448811,0.299259372959,0.29014805129,0.280375591069,0.295453449749,0.284615659721,0.308231111089,0.310900170987,0.2826414139,0.335537683355,0.312607421818,0.263441913438,0.308560311397,0.315841205174,0.303466916104,0.291716438178,0.313362709888,0.309884066565,0.332918420469,0.405936167638,0.474314000157,0.467511917731,0.46273758115,0.512977452454,0.491438488831,0.489324462741,0.0426770003192,0.253423675361,0.131120497511,0.100347138012,0.102756536335,0.15646537743,0.110795480222
/Entertainment/Music/Blues music,0.48744637684,0.17158005339,0.172826783723,0.222400903194,0.141777706533,0.0746149342254,0.299106174915,0.125087209629,0.464896205678,0.234894141378,0.239154291815,0.218697075999,0.0487512987535,0.034928416146,0.191785925846,0.153039377411,0.147287122605,0.151494841356,0.245449918835,0.26222123204,0.170138698907,0.268572435974,0.268703105762,0.267995862423,0.263310782642,0.317712226448,0.213040078488,0.0497505580224,0.229887095545,0.185927336966,0.409944561117,0.421989416311,0.493132417334,0.419759109641,0.459203545158,0.487296186278,0.490587425954,0.46862671381,0.799730594405,0.779174944816,0.809124134704,0.799960412554,0.843364820666,0.775778342172,0.725937252322,0.779910843108,0.260946341878,0.838773137782,0.715774296045,0.836775562677,0.749454011148,0.784175710993,0.333591288546,0.319356896245,0.494810028843,0.343005013362,0.371340546981,0.378078281834,0.377854193543,0.322480790042,0.213260352292,0.290542180508,0.313364718101,0.295439108194,0.1164321273,0.0739923595706,0.075776959767,0.12742809364,0.0779127675579,0.044879166347,0.106149923871,0.268206417167,0.330646677996,0.297907960391,0.288393671881,0.306993345917,0.294493369021,0.261884720993,0.285830587263,0.257879590216,0.313323229814,0.292865840029,0.29449490573,0.295248567132,0.294117870535,0.268744918476,0.296059380851,0.296090234749,0.304952072917,0.274175978261,0.299663687988,0.278685760337,0.310231933958,0.410846410477,0.476140023557,0.45604570952,0.462490203856,0.496951342642,0.493258103389,0.485507214635,0.0206295523106,0.258973968823,0.0998090465495,0.102766851594,0.0773962361151,0.119143738705,0.112134765895
/Entertainment/Music/Classical music,0.550034015585,0.169915850726,0.161737978778,0.235413238426,0.114645172351,0.092734849896,0.310427838018,0.192091051286,0.434694070377,0.261373571093,0.230357798727,0.239788711549,0.0806263988664,0.0998280222822,0.131984906444,0.133969422499,0.131143621305,0.16949899913,0.217913542639,0.236543222754,0.223984271292,0.213323269089,0.259843241345,0.242693369466,0.221828236733,0.286397666042,0.183274585097,0.0682256179026,0.21374568838,0.197947029456,0.347845515503,0.361532925654,0.420831039576,0.362669368321,0.389530758463,0.435982798761,0.436692066242,0.423992720823,0.78286351348,0.661381718883,0.87631417373,0.779079757,0.827772893048,0.8111313423,0.678369294925,0.758287956708,0.195264060412,0.814819373229,0.669654423895,0.797012316094,0.791178181734,0.77125881662,0.327728138296,0.322208033356,0.45924878739,0.323879941215,0.358207295598,0.379761244839,0.353122305227,0.309797097477,0.236353991398,0.226247434591,0.234821440785,0.211072082369,0.128486389724,0.0653400024185,0.00177435899459,0.1258029579,0.0671702109414,0.0754047413033,0.0937267483401,0.351090656971,0.296642514971,0.260667349108,0.25110343119,0.256999750033,0.249738411823,0.238377139115,0.26382453244,0.245487776938,0.249720494056,0.267863179711,0.243495021574,0.277989172104,0.277439433505,0.234103613823,0.259010420031,0.287389955607,0.257033818784,0.262598021572,0.280246506092,0.258145735722,0.285446141838,0.341347688239,0.402163116438,0.408567510769,0.406823760982,0.437570455415,0.41498590369,0.421423962207,0.0427671917684,0.157784227397,0.0950634142253,0.0559047895755,0.0788235331546,0.109626248112,0.0627620620059
/Entertainment/Music/Country music,0.475238937614,0.195927731679,0.198824551972,0.273908495421,0.165206583216,0.111129913452,0.303534961003,0.240415241849,0.440211878055,0.266220130616,0.250442134209,0.253465180781,0.114373501552,0.102730276437,0.144097322011,0.175863349021,0.168949769237,0.179356732599,0.266736567943,0.285446913834,0.218447686534,0.273666516109,0.270875302656,0.276612064171,0.268999806136,0.342376771878,0.225317468412,0.106261999993,0.262037299016,0.233361243432,0.37352757557,0.405074713974,0.457295812373,0.41946053709,0.424406156866,0.449727894874,0.447382485063,0.493842891514,0.76246170418,0.681096741633,0.800948231793,0.850597932855,0.816425740557,0.768458573576,0.68779376569,0.734600689717,0.208109345463,0.813972097799,0.689948960538,0.798244232292,0.778610171105,0.801035811629,0.34344400066,0.374337614154,0.50442870193,0.372865103924,0.410365365136,0.429478729726,0.416274449039,0.359864610689,0.253763237908,0.256888809494,0.261733912166,0.245172117438,0.170947565644,0.121131906651,0.0786705393266,0.180842998372,0.122656755743,0.124341103619,0.0942309435512,0.37351346964,0.357975353037,0.325353345693,0.325789543448,0.320442177335,0.312967057975,0.300730483954,0.3221206953,0.305751702416,0.323421061315,0.335037663054,0.306386076273,0.330467113399,0.331576798485,0.292824343431,0.326214719907,0.348167906475,0.322952657725,0.314195921057,0.332978101013,0.323888245868,0.348922701995,0.360992796634,0.434956364707,0.4577045668,0.453579243929,0.44362779761,0.446549296708,0.444315323892,0.0128043765299,0.234713087047,0.128252110133,0.12275949488,0.139904123592,0.16829429023,0.131956175185
/Entertainment/Music/Dance music,0.544692319122,0.174057179012,0.176340615259,0.244106263388,0.135999076132,0.0599536265528,0.32719777038,0.16280675967,0.465962807072,0.274604859511,0.270241813081,0.257433602508,0.0989407280835,0.057532010532,0.22985194045,0.169356591859,0.141779860398,0.182323532569,0.251492668058,0.269756684431,0.216537813697,0.26310143249,0.284445294641,0.267885774969,0.257569770029,0.322723322865,0.203547371407,0.0986620771811,0.239319609078,0.201151715552,0.422556210884,0.435259928272,0.501344979298,0.423606637273,0.460210164506,0.501046531677,0.492297189492,0.476013480597,0.809158055457,0.703145768238,0.829689405974,0.800360342076,0.885005491456,0.792621550377,0.704659760463,0.765700068873,0.240622265524,0.83953727546,0.718466914079,0.82593612378,0.778361621175,0.797639171741,0.310285797757,0.300868772343,0.480989336461,0.322711280678,0.365972409547,0.381167846358,0.361539640109,0.336376465756,0.25257978734,0.301524766691,0.314414909752,0.296570476982,0.113151962821,0.0842744717878,0.0676941497744,0.1367057006,0.0900924701039,0.0621363558629,0.143051166754,0.320016582076,0.33380639368,0.280136935103,0.272821688398,0.292941001555,0.291071679777,0.2812005466,0.292261151154,0.275707573034,0.325443430264,0.299598655308,0.285598022552,0.308193076612,0.31144147773,0.257727041176,0.29797370574,0.317186506742,0.301891201354,0.301798611184,0.31112984703,0.288966484447,0.32181365122,0.415411846204,0.466143301475,0.45574478489,0.476995780083,0.492628595115,0.494630828421,0.494611601446,0.0357159942581,0.215739484738,0.118561105542,0.0984991817284,0.0835789909026,0.121692518328,0.107483220321
/Entertainment/Music/Electronic music,0.496715174328,0.240046940106,0.217707742443,0.308778297656,0.182571162895,0.120194523971,0.264012552214,0.227938580314,0.464104738487,0.257145356432,0.227827246006,0.216112046695,0.0803358499043,0.0704410606853,0.167100764322,0.199144913135,0.111623558689,0.199178416157,0.256282109982,0.286463896718,0.250605908186,0.254660574209,0.299392338203,0.284006865397,0.258424721124,0.31907764002,0.190474794242,0.100096869646,0.216994742872,0.290983531486,0.319711948722,0.369460837245,0.406784259301,0.336665572291,0.381819239353,0.402830859607,0.448630661243,0.406456014951,0.72691088331,0.62656329651,0.788495512016,0.73928043773,0.803001268405,0.746769626959,0.686116912474,0.708553159418,0.218892871328,0.783208184637,0.657002284329,0.76677037584,0.741354216191,0.741420846999,0.364742104408,0.36954243373,0.515857883197,0.373797541681,0.396963184507,0.416857682674,0.401694955817,0.330815107057,0.275279502068,0.23824306103,0.233065497303,0.207797686989,0.122667965412,0.0852413806696,0.041354528125,0.150771126418,0.0882728275251,0.0936000021627,0.138147122946,0.393600683942,0.318845299373,0.274823226597,0.274806563776,0.272227229969,0.259014119894,0.252926870456,0.274163658557,0.270061576878,0.262587645933,0.281575082099,0.259033910698,0.320083322207,0.301049028466,0.246091782762,0.289242602373,0.295081426381,0.274910854566,0.273114868973,0.291107265604,0.291120917002,0.305398968807,0.328364858472,0.406726224366,0.392828100673,0.407463718652,0.461486675952,0.413983089345,0.41390149478,0.0352995969738,0.198106870436,0.106510229847,0.063598091681,0.0477109342713,0.127426490015,0.0895289885611
/Entertainment/Music/Gospel music,0.483596733389,0.160467146006,0.155621592664,0.224786767829,0.12068946871,0.074700176986,0.316321413444,0.174161266192,0.434616824126,0.241350843639,0.236376598367,0.224230352471,0.0933020494661,0.0887271321915,0.167153909532,0.14151500991,0.13265318802,0.173065785077,0.227462123726,0.245211010596,0.208159017852,0.217281714936,0.271459488282,0.252683184434,0.228963516987,0.289774256504,0.200371494454,0.0693788360701,0.220674619381,0.186154757448,0.379244734522,0.390958652655,0.451498162934,0.403108257388,0.424698377566,0.452057358357,0.452269314948,0.443013014773,0.786195336581,0.696949045011,0.819086394439,0.796648555811,0.821728367491,0.780343855403,0.689118322332,0.748609564918,0.226382167741,0.820865934132,0.703336363926,0.806987718878,0.773080890967,0.779411694779,0.354498190338,0.354031318631,0.499896610561,0.366466914836,0.393767604972,0.407308208729,0.398524734455,0.308930429135,0.20608207009,0.247597455195,0.260700032676,0.245088701413,0.136751122353,0.0856730662932,0.0566959522607,0.140824013371,0.089090520088,0.0905875559912,0.0868769437193,0.334765251455,0.302527546295,0.262588288911,0.254009599049,0.269686248325,0.258892686009,0.235872288145,0.26145166604,0.238886811248,0.273529053236,0.264836434394,0.250089894687,0.268806157178,0.267452087128,0.232863476054,0.260904973595,0.271271903843,0.266948937535,0.247545361506,0.268723493461,0.25427770178,0.277868265251,0.364049938178,0.43635082346,0.433937962469,0.435648336466,0.446624169007,0.438242974933,0.435251618175,0.0189221597397,0.239625630236,0.0814045701067,0.0674896907841,0.0825972263224,0.112222573889,0.0842066078072
/Entertainment/Music/Heavy metal music,0.42391961592,0.247536899121,0.244214783357,0.327695854774,0.237199005229,0.0510011295909,0.291215606664,0.136624729211,0.474228219158,0.27535159278,0.245550717932,0.191847855046,0.145401143316,0.0324615705198,0.160801470866,0.267297328045,0.0916121583154,0.1756333655,0.282907562962,0.280450544455,0.209686386572,0.282343166681,0.317898109214,0.295421984475,0.285257067598,0.311601670584,0.199912463462,0.0276290170622,0.223341417268,0.276414640812,0.324553468894,0.384715544615,0.417734862434,0.352048374272,0.413340315465,0.410201315058,0.455729783749,0.424720651297,0.687930979707,0.637755485047,0.744391529414,0.715586476638,0.774129108441,0.724171120463,0.705338481144,0.674586134568,0.325480823415,0.768842994706,0.68577445126,0.776633507306,0.707125051428,0.714657402979,0.28096024579,0.28668741342,0.428634135682,0.307301441461,0.357928182672,0.353414692627,0.332968938636,0.313309809141,0.251639982537,0.227015933278,0.241430986261,0.224256305839,0.1027912458,0.0633826746137,0.0706560170174,0.139467995142,0.064776538384,0.0823588813274,0.116996714783,0.326752370014,0.305134727702,0.256474145599,0.255586786026,0.26937594301,0.261972903827,0.256140872676,0.252098549783,0.253349875539,0.302211329817,0.268469298844,0.256995979444,0.303855161873,0.27909738762,0.229644705701,0.289076191644,0.29451230822,0.273212684508,0.264598734408,0.275082479297,0.309335152334,0.294816302768,0.303667914884,0.381777610426,0.367248031698,0.409425707659,0.447541668739,0.400611398006,0.395397756288,0.00562243247108,0.209881387026,0.0726423206311,0.0655273349705,0.02948368909,0.122567473325,0.13117720423
/Entertainment/Music/Hip hop music,0.484896587238,0.200668280338,0.202732532888,0.265136312614,0.178232344222,0.0813626210948,0.310912392193,0.171531566501,0.47634281262,0.261636901091,0.25138591985,0.241822173938,0.112251860846,0.0819559623787,0.21361349778,0.189914913628,0.166187658794,0.191114835813,0.270732541454,0.275019081694,0.227490142633,0.263512635458,0.326160857266,0.276706241823,0.275295751116,0.320839707664,0.19992060718,0.0828469908887,0.221501502699,0.216045812084,0.389252163002,0.416945255482,0.478652434996,0.414148152022,0.450252409712,0.465885876802,0.478527727909,0.47089009414,0.76574230895,0.698411356802,0.797516849521,0.784981950956,0.849817605046,0.770736016063,0.73321531744,0.752115766341,0.287060618193,0.837282393568,0.842594841754,0.818394068777,0.757403472327,0.771199735915,0.331625554976,0.324184836697,0.491496331533,0.348867516751,0.389604032986,0.402556068403,0.379395078586,0.35983622629,0.229967991315,0.28095780589,0.296517834487,0.282269755486,0.153344320605,0.0906277649787,0.0554676912604,0.147961085043,0.0974851535847,0.0913759401771,0.150011823988,0.338062040081,0.331094314491,0.291560316164,0.284160348696,0.302126888647,0.29344722592,0.264064748254,0.280634418237,0.279504348268,0.319765479183,0.286836542977,0.288688165362,0.295138893808,0.308511379559,0.258227078565,0.303664615913,0.309351892772,0.307704871815,0.28172276137,0.306105993024,0.292246471717,0.309621227779,0.374647094433,0.447244322664,0.439978026922,0.461496001139,0.473920298432,0.46622712753,0.454804341511,0.0296222138392,0.208214964505,0.0895665091982,0.0766733606737,0.0777233477027,0.11324434816,0.0896017277903
/Entertainment/Music/Jazz music,0.546070618518,0.175871855286,0.176501754831,0.233079704549,0.136700714755,0.0973179575095,0.2894648471,0.166096890835,0.451616166893,0.254103418795,0.245693151385,0.250515300193,0.046582890602,0.0571410525976,0.175698637524,0.13464412671,0.150373725767,0.158673350828,0.227963939374,0.244507963698,0.189479429487,0.245659748347,0.270422910073,0.24883932829,0.239623327039,0.307448193668,0.203970041577,0.0742017062193,0.215391693406,0.18813170907,0.373249571892,0.389169115288,0.460101608105,0.390296759233,0.420052990862,0.456187292002,0.458933305225,0.450144186285,0.796364098566,0.723656891818,0.83836166699,0.799596404764,0.853036078483,0.787329962018,0.709942220102,0.816060933094,0.246146605756,0.839088149155,0.710958726833,0.829452084189,0.770073677761,0.787179698402,0.339971743319,0.327443155859,0.486234873614,0.34244099506,0.373748917174,0.388730512139,0.374412651975,0.33897695476,0.236142153443,0.255232253574,0.269732504112,0.249397898536,0.122127778381,0.0769969590766,0.0378594421458,0.13350954184,0.0791634840976,0.0520762752343,0.101492754321,0.310401361245,0.331191075125,0.303508997033,0.288352959666,0.304023711826,0.295033107041,0.270945839026,0.288228163107,0.267308644347,0.299582053092,0.303102517983,0.285128411828,0.303909138825,0.300269131059,0.267349804167,0.289518039541,0.305352891853,0.302090045485,0.285306490265,0.309546527075,0.276629448386,0.313962758936,0.380976273635,0.450013689372,0.440607974427,0.434317860285,0.470081662397,0.466191298315,0.46138897311,0.0377188188071,0.216805772513,0.110812440234,0.095772486268,0.0921969334063,0.124774339358,0.0955633241519
/Entertainment/Music/Music videos,0.48720547447,0.199634649782,0.20009839663,0.272546824729,0.168466011356,0.100753192761,0.308297182584,0.191420179265,0.536093041071,0.286551728326,0.293770668599,0.271204612047,0.106384115726,0.0726092382954,0.239881305694,0.171352397851,0.170435774024,0.231835928944,0.305166616343,0.317511938843,0.257365062743,0.290846218661,0.332486610538,0.322566967519,0.305271669351,0.363995805705,0.197937614111,0.095871850942,0.242475593173,0.253388415194,0.462583361325,0.486893170003,0.541920427243,0.478285607019,0.515911312343,0.527057620309,0.538984878463,0.507793267522,0.787092266029,0.701009234305,0.804164594305,0.800882411817,0.834595724169,0.752684186381,0.708748728501,0.731838741416,0.264024029915,0.833520681527,0.714703435633,0.811797828952,0.775673736605,0.797010638134,0.390261486121,0.36657609121,0.556852119555,0.397224704644,0.456660748323,0.461790356601,0.436248477008,0.350647471295,0.255543673448,0.321464685797,0.323778688766,0.308287618103,0.120595152238,0.114695557313,0.0889932377254,0.164731160321,0.120867888663,0.102777005141,0.190715694543,0.370341302574,0.36476535577,0.295340665047,0.298695361757,0.323494268137,0.314004949115,0.29284827497,0.309909975404,0.298485854075,0.337395336449,0.318262629456,0.30054672395,0.31963345318,0.337624738557,0.27361611687,0.328021755202,0.341556721326,0.322748478822,0.315115637298,0.322642928769,0.309302191058,0.33126103104,0.448435318611,0.536739229863,0.506472503123,0.522559842878,0.534818212156,0.529172850648,0.526821193791,0.0489296532523,0.24899137183,0.120413280998,0.095250645363,0.07907130057,0.135535103585,0.112354971875
/Entertainment/Music/Pop music,0.499898696599,0.190125321146,0.185586965086,0.258498181616,0.159181768828,0.0778947970172,0.331482239164,0.151374550569,0.483212849365,0.25636808399,0.238799138287,0.236062465739,0.103733778192,0.0636177104921,0.226595698145,0.163532637932,0.161105140664,0.193031294776,0.256142994057,0.277160401973,0.221075022951,0.264055742756,0.313318673778,0.276552034883,0.27050930375,0.321185343164,0.205348045016,0.0526247187611,0.223923187958,0.211633544336,0.417257815503,0.433258919449,0.502645840788,0.430716661171,0.471901714716,0.49890811567,0.50869151079,0.477331089928,0.800958243018,0.717099654259,0.825170432285,0.808538078326,0.864112885072,0.793755472427,0.757590565453,0.765454660936,0.274277974912,0.882757291236,0.753507621703,0.846405058375,0.784368847219,0.792853726609,0.339912258344,0.329663203112,0.506765495024,0.348357420235,0.388004509637,0.401836222081,0.380364998298,0.343639784899,0.223560552734,0.296148535723,0.31131415053,0.286318334885,0.13148143957,0.0931710828686,0.0639800049418,0.158194155468,0.0980706734457,0.0823487489706,0.13987737322,0.32737569781,0.332638335021,0.289508573899,0.282554469488,0.299089971662,0.289233120853,0.262801658498,0.277678287904,0.267817148438,0.30294680261,0.288935638075,0.286019257404,0.299679409895,0.300463217556,0.259333209894,0.291714713591,0.303570539318,0.30195404132,0.280762611064,0.301708930342,0.281022740793,0.303602637426,0.410000048876,0.469410753579,0.459730136276,0.478771470355,0.509625144645,0.496027226854,0.488108426832,0.0580420316445,0.249593032316,0.0877719915281,0.0746068182483,0.0690244470417,0.12186691196,0.0897017884981
/Entertainment/Music/Rhythm and blues music,0.440437171804,0.190427547105,0.190786973783,0.254755348796,0.159752877519,0.0659534004572,0.310420767449,0.146108753042,0.44445376877,0.252060352869,0.258620756428,0.224518620428,0.111131838703,0.0559539501699,0.163472523534,0.22596541626,0.130472850813,0.146636616155,0.26396481186,0.279887433665,0.195576913058,0.274500801954,0.273386520661,0.274726012981,0.268673319452,0.311777836505,0.238401428805,0.0611476472778,0.242537264829,0.206651660993,0.398125106279,0.418015765457,0.470967024566,0.410689031934,0.44006428722,0.467716469038,0.475903728708,0.461452150157,0.784414335108,0.771348500885,0.804960748995,0.790446105289,0.832956389346,0.784288120173,0.725869077546,0.772908443742,0.270418049795,0.824452854987,0.722573698962,0.822116322507,0.750395326812,0.772470743824,0.321767048667,0.321052378966,0.463156157484,0.340841959773,0.36898687554,0.373657008975,0.369345866299,0.31726050972,0.21690678222,0.313123806734,0.332996793711,0.319524911226,0.134643245667,0.0574456534847,0.0679051541085,0.117795799499,0.0629490040302,0.065172156173,0.095919935537,0.287503802036,0.310025257557,0.284349034477,0.275358063847,0.289127267115,0.277533667275,0.252395828191,0.271378922402,0.248479766877,0.299788998311,0.274065424722,0.276754123859,0.287912915848,0.282201580348,0.25410626767,0.28742737389,0.286360363456,0.282155621304,0.268469592816,0.279753125886,0.284388051177,0.297609401885,0.380386789349,0.435083215872,0.429257695077,0.464390830647,0.468734930931,0.455502479861,0.441929449392,0.0190299798857,0.249305173607,0.0852452406418,0.101383985358,0.0782344097189,0.120975433791,0.121266248835
